Date,InterestRate,CROBEX,ERSTEAdriaticEquity,OTPMeridian20,ZBAktiv,RaiffeisenDMF,ERSTEPlaviEXPERT,ERSTEPlaviPROTECT
29-Jul-2012,2.74,1691.46,65.93,69.166,90.64,153.6323,139.9849,145.7329
30-Jul-2012,2.74,1692.89,66.01,69.471,90.64,153.7766,140.2733,145.8952
31-Jul-2012,2.74,1698.23,66.01,69.5398,90.5,153.7545,140.4756,146.0506
01-Aug-2012,2.74,1709.53,66.21,69.7205,90.55,153.687,140.2799,145.9365
02-Aug-2012,2.74,1701.09,66.3,69.5271,90.14,153.6159,140.4024,146.1003
03-Aug-2012,2.74,1709.03,66.6,70.0407,90.21,153.8568,140.6262,146.0621
04-Aug-2012,2.74,1709.03,66.6,70.0407,90.47,153.9799,140.7333,146.1423
05-Aug-2012,2.74,1709.03,66.6,70.0407,90.47,153.9928,140.7446,146.1631
06-Aug-2012,2.74,1708.08,66.57,70.6241,90.47,154.0848,141.0696,146.3045
07-Aug-2012,2.74,1693.31,66.67,70.7996,90.32,154.1374,141.1624,146.3452
08-Aug-2012,2.74,1687.73,66.69,70.5743,89.89,153.9687,140.8953,146.2225
09-Aug-2012,2.74,1692.96,66.45,70.5043,90.17,153.9029,140.8213,146.0124
10-Aug-2012,2.74,1694.78,66.57,70.5739,89.84,153.9919,140.7535,146.0833
11-Aug-2012,2.74,1694.78,66.57,70.5739,89.85,154.021,140.7924,146.0883
12-Aug-2012,2.74,1694.78,66.57,70.5739,89.85,154.034,140.8036,146.1089
13-Aug-2012,2.74,1689.15,66.51,70.8531,89.85,153.9241,140.7716,145.9882
14-Aug-2012,2.74,1693.51,66.65,71.0885,89.99,153.9604,140.7188,145.94
15-Aug-2012,2.74,1693.51,66.65,71.0885,89.62,153.699,140.4859,145.77
16-Aug-2012,2.74,1701.12,66.76,71.2711,89.62,153.8495,140.8307,145.6898
17-Aug-2012,2.74,1704.5,66.77,71.0799,89.54,153.7851,141.1629,145.801
18-Aug-2012,2.74,1704.5,66.77,71.0799,89.32,153.6191,140.9967,145.7244
19-Aug-2012,2.74,1704.5,66.77,71.0799,89.32,153.632,141.0077,145.7448
20-Aug-2012,2.74,1702.85,66.68,70.7102,89.32,153.5271,140.8587,145.778
21-Aug-2012,2.74,1697.74,66.85,70.7968,89.7,153.6372,141.139,146.0118
22-Aug-2012,2.74,1682.9,66.75,70.6134,89.68,153.535,141.3778,146.4158
23-Aug-2012,2.74,1684.94,66.51,70.6526,89.48,153.7061,141.5117,146.6762
24-Aug-2012,2.74,1690.55,66.6,70.2395,89.15,153.79,141.5735,146.748
25-Aug-2012,2.74,1690.55,66.6,70.2395,89.28,154.0583,141.7863,146.9287
26-Aug-2012,2.74,1690.55,66.6,70.2395,89.28,154.0711,141.7973,146.9496
27-Aug-2012,2.74,1678.24,66.41,70.2439,89.28,154.0591,141.7688,147.0271
28-Aug-2012,2.74,1681.24,66.26,70.1923,89.03,153.9317,141.9314,146.8154
29-Aug-2012,2.74,1681.73,66.11,69.9206,88.69,153.9345,142.0239,146.8393
30-Aug-2012,2.74,1678.03,66.05,69.6174,88.82,153.8547,141.9492,147.3381
31-Aug-2012,2.74,1679.95,66.27,69.7031,88.72,154.0449,142.26,147.4384
01-Sep-2012,2.74,1679.95,66.27,69.7031,88.52,153.9201,142.1609,147.3703
02-Sep-2012,2.74,1679.95,66.27,69.7031,88.52,153.9329,142.1718,147.3901
03-Sep-2012,2.74,1671.84,66.03,69.7651,88.52,154.0529,142.3126,147.3851
04-Sep-2012,2.74,1667.62,66.11,69.584,88.71,154.1743,142.7917,147.9199
05-Sep-2012,2.74,1666.34,66.19,69.5097,88.39,153.9185,142.8473,147.9416
06-Sep-2012,2.74,1670.96,66.08,70.0524,88.68,154.4204,143.4013,148.0479
07-Sep-2012,2.74,1684.64,66.45,70.6726,88.26,154.6808,143.9515,148.3915
08-Sep-2012,2.74,1684.64,66.45,70.6726,88.13,154.504,143.8511,148.2918
09-Sep-2012,2.74,1684.64,66.45,70.6726,88.13,154.5167,143.8613,148.3114
10-Sep-2012,2.74,1684.59,66.55,70.9133,88.13,158.3388,144.3898,149.0089
11-Sep-2012,2.74,1693.15,66.73,71.0096,88.06,158.5729,144.7657,149.1187
12-Sep-2012,2.74,1703.99,67.06,71.321,88.23,159.2953,145.4663,149.6433
13-Sep-2012,2.74,1704.44,67.08,71.0905,88.04,159.7132,145.8038,149.71
14-Sep-2012,2.74,1716.39,67.41,72.1884,88.27,160.8573,146.7426,150.2866
15-Sep-2012,2.74,1716.39,67.41,72.1884,87.71,160.5909,146.5758,150.1332
16-Sep-2012,2.74,1716.39,67.41,72.1884,87.71,160.6029,146.5853,150.1524
17-Sep-2012,2.74,1715.59,67.3,72.2435,87.71,160.662,146.5795,150.287
18-Sep-2012,2.74,1700.27,67.32,71.9323,87.43,160.7749,146.8005,150.5447
19-Sep-2012,2.74,1713.07,67.15,71.8474,86.54,161.0441,147.0485,151.1935
20-Sep-2012,2.74,1703.68,67.04,71.6048,86.4,160.8931,147.1205,151.0589
21-Sep-2012,2.74,1702,67.1,71.6864,87.22,160.7337,146.9807,150.8266
22-Sep-2012,2.74,1702,67.1,71.6864,86.28,160.7027,146.9403,150.8355
23-Sep-2012,2.74,1702,67.1,71.6864,86.28,160.7146,146.9498,150.8546
24-Sep-2012,2.74,1696.15,67.04,71.6066,86.28,161.118,147.2083,151.1545
25-Sep-2012,2.74,1682.66,66.84,71.713,86.62,160.9812,146.6907,151.1223
26-Sep-2012,2.74,1682.27,66.83,71.1432,86.92,161.6542,146.9849,151.289
27-Sep-2012,2.74,1695.56,66.89,71.8096,87.85,162.3251,147.7926,151.7642
28-Sep-2012,2.74,1715.24,67.26,71.8096,88.02,162.1978,148.1311,151.8652
29-Sep-2012,2.74,1715.24,67.26,71.8096,88.31,162.3958,148.2418,152.0628
30-Sep-2012,2.74,1715.24,67.26,71.8096,88.31,162.4077,148.251,152.0823
01-Oct-2012,2.74,1727.67,67.29,72.2566,88.31,162.4142,148.3787,151.8967
02-Oct-2012,2.74,1750.94,67.79,72.7018,88.6,162.9523,148.4484,151.9398
03-Oct-2012,2.74,1754.44,68.12,72.9201,88.02,162.9262,148.5416,151.8907
04-Oct-2012,2.74,1752.78,68.28,72.9009,88.28,163.2683,148.7103,152.0949
05-Oct-2012,2.74,1754.83,68.53,73.1533,88.31,163.8824,149.1208,152.4984
06-Oct-2012,2.74,1754.83,68.53,73.1533,88.07,163.9953,149.1807,152.6176
07-Oct-2012,2.74,1754.83,68.53,73.1533,88.07,164.0071,149.191,152.6373
08-Oct-2012,2.74,1754.83,68.53,73.1533,88.07,163.9415,149.0914,152.6619
09-Oct-2012,2.74,1747.83,68.47,72.5587,88.07,163.7165,148.8314,152.725
10-Oct-2012,2.74,1757.94,68.41,72.3433,88.63,163.5842,148.8867,152.6623
11-Oct-2012,2.74,1752.24,68.31,72.3049,88.87,164.8721,150.367,153.7351
12-Oct-2012,2.74,1748.15,68.24,72.1674,88.78,165.3945,150.5015,154.1133
13-Oct-2012,2.74,1748.15,68.24,72.1674,88.49,165.5533,150.5887,154.2788
14-Oct-2012,2.74,1748.15,68.24,72.1674,88.49,165.5651,150.5994,154.2987
15-Oct-2012,2.74,1750.77,67.87,72.0747,88.49,165.9472,150.6049,154.4023
16-Oct-2012,2.74,1765.12,68.04,72.6978,88.82,167.4199,151.4626,154.8387
17-Oct-2012,2.74,1768.75,68.36,73.0859,88.93,167.569,151.5446,154.687
18-Oct-2012,2.74,1780.54,68.32,73.0189,88.78,168.0146,151.5528,154.7791
19-Oct-2012,2.74,1777.46,68.13,72.4951,88.97,168.033,151.4852,154.9241
20-Oct-2012,2.74,1777.46,68.13,72.4951,88.69,168.1955,151.6108,155.0486
21-Oct-2012,2.74,1777.46,68.13,72.4951,88.69,168.2072,151.6215,155.0684
22-Oct-2012,2.74,1768.23,68.36,72.4277,88.69,167.7285,151.2009,154.6563
23-Oct-2012,2.74,1767.62,68.22,72.1282,88.03,166.9247,150.9265,154.476
24-Oct-2012,2.74,1773.04,68.31,71.8974,88.54,167.0119,151.2022,154.7511
25-Oct-2012,2.74,1770.22,68.37,71.8767,89.17,167.328,151.6234,155.074
26-Oct-2012,2.74,1776.7,68.35,71.9926,88.97,166.996,151.6318,154.9168
27-Oct-2012,2.74,1776.7,68.35,71.9926,89.43,167.0768,151.7092,154.972
28-Oct-2012,2.74,1776.7,68.35,71.9926,89.43,167.0886,151.7194,154.9913
29-Oct-2012,2.74,1749.5,67.92,71.5696,89.43,166.9487,151.3433,154.9824
30-Oct-2012,2.74,1744.41,67.79,71.7745,89.14,167.3111,151.5524,155.7941
31-Oct-2012,2.74,1754.82,66.14,71.8608,89.15,167.1952,151.5442,155.698
01-Nov-2012,2.74,1754.82,66.14,71.8608,89.08,167.2513,151.5956,155.6499
02-Nov-2012,2.74,1744.18,66.29,72.0504,89.08,167.2427,151.5248,155.7478
03-Nov-2012,2.74,1744.18,66.29,72.0504,90,167.3684,151.6398,155.8197
04-Nov-2012,2.74,1744.18,66.29,72.0504,90,167.3801,151.6501,155.8391
05-Nov-2012,2.74,1746.29,66.31,72.426,90,167.344,151.7283,155.8355
06-Nov-2012,2.74,1768.22,66.49,72.4697,90.31,167.0063,151.6637,155.3852
07-Nov-2012,2.74,1776.55,66.47,72.3475,90.18,167.0786,151.8504,155.7124
08-Nov-2012,2.74,1761.33,66.18,72.0709,90.17,167.0139,151.7383,155.799
09-Nov-2012,2.74,1753.82,66.06,71.6384,90.31,167.0202,151.7675,155.9051
10-Nov-2012,2.74,1753.82,66.06,71.6384,89.98,167.1137,151.8311,155.9724
11-Nov-2012,2.74,1753.82,66.06,71.6384,89.98,167.1255,151.8418,155.992
12-Nov-2012,2.74,1746.87,65.48,71.2401,89.98,166.8153,151.8522,155.9885
13-Nov-2012,2.74,1745.54,65.23,71.1625,98.86,166.8123,151.7852,155.9451
14-Nov-2012,2.74,1737.72,69.22,70.9562,98.56,167.2243,152.0509,156.1746
15-Nov-2012,2.74,1735.54,68.84,70.616,97.78,166.8278,151.8727,156.2884
16-Nov-2012,2.74,1738.74,69.15,70.801,96.93,166.913,151.9451,156.3049
17-Nov-2012,2.74,1738.74,69.15,70.801,97.51,166.96,151.979,156.3331
18-Nov-2012,2.74,1738.74,69.15,70.801,97.51,166.9716,151.9894,156.3532
19-Nov-2012,2.74,1750.67,69.32,71.3169,97.51,166.9355,152.2125,156.2599
20-Nov-2012,2.74,1752.86,69,71.6216,97.33,167.1253,152.4681,156.3326
21-Nov-2012,2.74,1759.83,69.02,71.737,97.6,166.7738,152.23,156.291
22-Nov-2012,2.74,1759.1,68.77,71.7482,97.57,167.7039,152.6882,156.572
23-Nov-2012,2.74,1767.61,68.79,71.7461,97.92,167.7212,152.832,156.6249
24-Nov-2012,2.74,1767.61,68.79,71.7461,97.91,167.7203,152.8332,156.6557
25-Nov-2012,2.74,1767.61,68.79,71.7461,97.91,167.7319,152.8436,156.6757
26-Nov-2012,2.74,1763.41,68.79,71.9074,97.91,167.6964,152.8272,156.751
27-Nov-2012,2.74,1759.19,68.72,71.9596,97.64,167.2902,152.6612,156.742
28-Nov-2012,2.74,1756.59,68.59,71.587,96.95,167.3743,152.7351,156.8677
29-Nov-2012,2.74,1768.51,68.79,72.1028,97.19,167.8909,152.9525,156.9293
30-Nov-2012,2.74,1760.16,69.09,72.3603,97.13,167.848,152.7608,156.9255
01-Dec-2012,2.74,1760.16,69.09,72.3603,96.85,167.7362,152.6919,156.8701
02-Dec-2012,2.74,1760.16,69.09,72.3603,96.85,167.7472,152.7025,156.8898
03-Dec-2012,2.74,1773.62,69.13,72.1908,96.85,167.9512,152.9605,156.9106
04-Dec-2012,2.74,1760.41,68.98,72.3369,96.84,167.5667,152.6966,156.7073
05-Dec-2012,2.74,1766.18,69.03,72.8052,96.65,167.4911,152.7964,156.8084
06-Dec-2012,2.74,1760.65,68.93,73.27,96.59,167.2419,153.078,156.2261
07-Dec-2012,2.74,1758.06,69.14,73.517,96.35,167.0569,153.2145,156.2412
08-Dec-2012,2.74,1758.06,69.14,73.517,96.74,167.3812,153.435,156.3807
09-Dec-2012,2.74,1758.06,69.14,73.517,96.74,167.3922,153.4452,156.3998
10-Dec-2012,2.74,1739.66,69.24,73.9218,96.74,167.048,153.2069,157.1174
11-Dec-2012,2.74,1739.15,69.4,74.2056,96.71,167.0759,153.1981,157.0878
12-Dec-2012,2.74,1727.19,69.7,74.5625,96.86,167.4193,153.5896,157.3877
13-Dec-2012,2.74,1723.93,69.6,74.469,96.62,167.3747,153.2909,157.4058
14-Dec-2012,2.74,1720.25,69.56,74.6583,97.07,167.3864,153.085,157.4816
15-Dec-2012,2.74,1720.25,69.56,74.6583,96.12,167.149,152.9276,157.3473
16-Dec-2012,2.74,1720.25,69.56,74.6583,96.12,167.16,152.9371,157.3661
17-Dec-2012,2.74,1680.55,69.15,74.2884,96.12,165.2469,151.6889,156.4764
18-Dec-2012,2.74,1693.74,69.59,74.3152,96.48,165.8976,151.7601,156.6415
19-Dec-2012,2.74,1718.28,69.93,75.0055,97.26,166.2866,152.06,156.6934
20-Dec-2012,2.74,1729.07,70.13,75.4913,96.78,166.9213,152.2183,156.8096
21-Dec-2012,2.74,1728.91,70.55,76.0328,96.75,167.2982,152.9326,157.3246
22-Dec-2012,2.74,1728.91,70.55,76.0328,96.94,167.3084,152.9406,157.3233
23-Dec-2012,2.74,1728.91,70.55,76.0328,96.94,167.3193,152.9486,157.3393
24-Dec-2012,2.74,1726.54,70.52,75.9468,96.94,167.2397,152.881,157.359
25-Dec-2012,2.74,1726.54,70.52,75.9468,96.87,167.265,152.9017,157.3788
26-Dec-2012,2.74,1726.54,70.52,75.9468,96.87,167.325,152.9194,157.403
27-Dec-2012,2.74,1727.96,70.71,76.3765,96.87,167.0607,152.9924,157.4303
28-Dec-2012,2.74,1738.86,70.99,76.5867,96.74,167.5925,153.3364,157.6994
29-Dec-2012,2.74,1738.86,70.99,76.5867,97.34,167.7755,153.4537,157.7731
30-Dec-2012,2.74,1738.86,70.99,76.5867,97.34,167.7863,153.4616,157.7887
31-Dec-2012,2.74,1740.39,71.4,76.8641,97.34,168.017,153.4215,157.7996
01-Jan-2013,0.97,1740.39,71.4,76.8641,97.57,168.0045,153.4298,157.8135
02-Jan-2013,0.97,1763.45,71.74,77.536,97.57,169.1292,154.1083,157.8559
03-Jan-2013,0.97,1770.76,72.62,78.1961,97.81,169.284,154.2461,158.1799
04-Jan-2013,0.97,1810.14,74.14,79.058,98.45,170.5141,154.9431,158.3469
05-Jan-2013,0.97,1810.14,74.14,79.058,98.49,170.5802,154.985,158.3422
06-Jan-2013,0.97,1810.14,74.14,79.058,98.49,170.591,154.9928,158.3576
07-Jan-2013,0.97,1804.02,74.3,79.2302,98.49,170.3418,154.7037,158.0777
08-Jan-2013,0.97,1808.4,74.92,79.4737,98.87,170.5163,155.0621,158.3955
09-Jan-2013,0.97,1827.92,74.63,79.0564,98.56,170.9331,155.2268,158.3966
10-Jan-2013,0.97,1845.67,75.62,79.3075,98.85,171.6754,155.5681,158.4304
11-Jan-2013,0.97,1844.24,76.07,79.5242,99,171.9078,155.6637,158.4091
12-Jan-2013,0.97,1844.24,76.07,79.5242,99.21,171.7238,155.5569,158.4066
13-Jan-2013,0.97,1844.24,76.07,79.5242,99.21,171.7343,155.5643,158.4212
14-Jan-2013,0.97,1876.98,76.1,79.6853,99.21,172.6336,156.0063,158.4342
15-Jan-2013,0.97,1876.42,76.38,79.1536,99.12,172.8048,156.3226,158.4442
16-Jan-2013,0.97,1865.64,76.52,79.4931,99.09,172.9127,156.2473,158.4357
17-Jan-2013,0.97,1880.9,77.01,79.8177,99.6,173.0924,156.4397,158.4088
18-Jan-2013,0.97,1885.33,77.19,80.2591,99.45,173.8369,156.6429,159.0464
19-Jan-2013,0.97,1885.33,77.19,80.2591,99.75,173.9118,156.691,159.0978
20-Jan-2013,0.97,1885.33,77.19,80.2591,99.75,173.922,156.6983,159.1125
21-Jan-2013,0.97,1891.66,77.42,80.2668,99.75,174.1433,156.8407,159.3691
22-Jan-2013,0.97,1886.7,77.72,80.3097,99.85,174.2894,157.0169,159.3896
23-Jan-2013,0.97,1896.87,77.75,80.6273,100.19,174.3001,157.0789,159.5299
24-Jan-2013,0.97,1902.81,78.26,80.6225,100.44,174.4161,157.3098,159.5875
25-Jan-2013,0.97,1902.25,78.46,80.9373,100.81,174.6471,157.3791,159.6135
26-Jan-2013,0.97,1902.25,78.46,80.9373,100.29,174.5645,157.3303,159.6239
27-Jan-2013,0.97,1902.25,78.46,80.9373,100.29,174.5748,157.3375,159.6383
28-Jan-2013,0.97,1903.42,78.72,80.9734,100.29,174.5266,157.3835,159.6399
29-Jan-2013,0.97,1897.06,78.42,80.6617,100.58,174.1071,157.3919,159.5998
30-Jan-2013,0.97,1894.19,77.99,80.533,100.61,174.2245,157.4311,159.7348
31-Jan-2013,0.97,1887.81,77.87,80.6207,100.63,173.4585,157.0756,159.6811
01-Feb-2013,0.97,1899.66,78.04,81.0622,100.53,172.979,157.3123,159.4734
02-Feb-2013,0.97,1899.66,78.04,81.0622,100.1,172.8988,157.2656,159.495
03-Feb-2013,0.97,1899.66,78.04,81.0622,100.1,172.9092,157.2728,159.5093
04-Feb-2013,0.97,1923.54,78.04,80.9291,100.1,172.6429,157.2258,159.1773
05-Feb-2013,0.97,1921.37,77.68,80.7706,100.27,173.168,157.4086,159.368
06-Feb-2013,0.97,1931.99,77.93,80.7664,100.01,172.6841,157.1464,159.3369
07-Feb-2013,0.97,1928,78.33,80.7568,100.08,172.3047,157.1073,158.7516
08-Feb-2013,0.97,1961.07,78.63,80.8909,100.23,173.2412,157.2798,158.7611
09-Feb-2013,0.97,1961.07,78.63,80.8909,99.99,173.4076,157.3876,158.7892
10-Feb-2013,0.97,1961.07,78.63,80.8909,99.99,173.418,157.3947,158.8034
11-Feb-2013,0.97,1982.63,79.31,81.5457,99.99,173.6912,157.713,158.8756
12-Feb-2013,0.97,1959.12,79.17,81.2067,100.07,173.6127,157.6988,158.8658
13-Feb-2013,0.97,1939.54,78.44,81.0759,99.48,173.1618,157.398,158.9555
14-Feb-2013,0.97,1928.9,77.7,80.9967,99.87,172.6681,157.044,158.9212
15-Feb-2013,0.97,1926.39,77.83,80.7917,100.24,172.6137,157.1485,158.903
16-Feb-2013,0.97,1926.39,77.83,80.7917,100.04,172.6052,157.1446,158.9062
17-Feb-2013,0.97,1926.39,77.83,80.7917,100.04,172.616,157.1516,158.9201
18-Feb-2013,0.97,1914.71,77.54,80.4713,100.04,172.7076,156.9596,158.928
19-Feb-2013,0.97,1915.9,77.36,80.3924,99.95,172.7886,157.1199,158.989
20-Feb-2013,0.97,1930.42,77.88,80.9188,99.9,171.8904,156.8984,158.9657
21-Feb-2013,0.97,1921.19,77.84,80.5282,99.34,171.4935,156.8267,158.7605
22-Feb-2013,0.97,1910.9,77.28,80.6775,100.42,171.6505,156.9333,158.7502
23-Feb-2013,0.97,1910.9,77.28,80.6775,100.59,171.5056,156.8418,158.6826
24-Feb-2013,0.97,1910.9,77.28,80.6775,100.59,171.5165,156.8488,158.6964
25-Feb-2013,0.97,1912.4,77.31,80.7194,100.59,171.8399,156.6606,158.7195
26-Feb-2013,0.97,1912.13,77.46,80.264,100.58,171.0667,156.4275,158.7742
27-Feb-2013,0.97,1914.81,77.47,80.5144,101.35,171.4627,156.9433,158.7768
28-Feb-2013,0.97,1945.38,78.4,81.3592,101.61,172.2187,157.4451,158.8194
01-Mar-2013,0.97,1957.14,78.74,81.7465,101.81,172.0191,157.4139,158.8251
02-Mar-2013,0.97,1957.14,78.74,81.7465,101.78,172.0999,157.4732,158.8456
03-Mar-2013,0.97,1957.14,78.74,81.7465,101.78,172.1098,157.4798,158.8593
04-Mar-2013,0.97,1968.53,78.52,81.3204,101.78,171.9522,157.2741,158.8522
05-Mar-2013,0.97,1982.1,78.7,81.9088,101.81,172.4178,157.6244,158.8662
06-Mar-2013,0.97,2007.07,79.1,82.329,101.94,172.8015,158.0962,159.0227
07-Mar-2013,0.97,2007.05,79.17,82.4265,102.1,172.9916,158.4688,158.9117
08-Mar-2013,0.97,2004.64,79.25,82.7742,102.44,173.164,158.2922,158.8669
09-Mar-2013,0.97,2004.64,79.25,82.7742,102.31,173.0864,158.2385,158.8806
10-Mar-2013,0.97,2004.64,79.25,82.7742,102.31,173.0957,158.2453,158.8941
11-Mar-2013,0.97,1996.04,79.1,82.3292,102.31,172.9768,158.1043,158.9586
12-Mar-2013,0.97,2018.84,79.33,82.5941,102.9,172.9319,158.3789,158.9403
13-Mar-2013,0.97,2025.28,79.36,82.8844,102.7,172.9218,158.4095,158.8877
14-Mar-2013,0.97,2019.82,79.26,82.9379,103.3,173.1494,158.4645,158.8575
15-Mar-2013,0.97,2002.31,79.42,82.7634,103.51,173.1534,158.5678,158.9124
16-Mar-2013,0.97,2002.31,79.42,82.7634,103.11,173.0129,158.4786,158.9084
17-Mar-2013,0.97,2002.31,79.42,82.7634,103.11,173.0221,158.4853,158.9216
18-Mar-2013,0.97,1995.22,79.19,82.0877,103.11,172.545,158.1903,158.9056
19-Mar-2013,0.97,1984.61,78.88,81.7182,103.41,172.37,157.8666,158.919
20-Mar-2013,0.97,1994.11,78.88,81.7351,103.54,172.4918,157.9428,158.8976
21-Mar-2013,0.97,1992.42,78.78,81.6946,104.2,172.1287,157.8822,158.9554
22-Mar-2013,0.97,2004.05,79.12,81.3792,103.92,171.8895,157.9819,158.7784
23-Mar-2013,0.97,2004.05,79.12,81.3792,104.05,171.8856,157.9794,158.7953
24-Mar-2013,0.97,2004.05,79.12,81.3792,104.05,171.8949,157.9859,158.8082
25-Mar-2013,0.97,2013.42,78.97,81.2429,104.05,171.988,157.811,158.7832
26-Mar-2013,0.97,2005.91,79.19,81.3012,103.82,172.1718,157.6204,158.7957
27-Mar-2013,0.97,2003.82,78.8,80.9515,104.5,172.0725,157.4084,158.6661
28-Mar-2013,0.97,2008.78,78.65,81.2825,104.45,172.2639,157.5458,158.7089
29-Mar-2013,0.97,2007.94,78.74,81.1429,104.76,172.3124,157.5394,158.7705
30-Mar-2013,0.97,2007.94,78.74,81.1429,103.47,172.2677,157.5186,158.7704
31-Mar-2013,0.97,2007.94,78.74,81.1429,103.47,172.274,157.5246,158.783
01-Apr-2013,0.97,2007.94,78.74,81.1429,103.47,172.2442,157.4939,158.7966
02-Apr-2013,0.97,1998,78.68,81.4885,103.47,172.3505,157.5638,158.787
03-Apr-2013,0.97,1999.26,78.72,81.1394,103.92,172.4749,157.6532,158.9237
04-Apr-2013,0.97,1990.01,78.71,80.9576,104.29,172.7383,157.6395,159.0883
05-Apr-2013,0.97,1974.19,78.28,80.4672,104.24,173.1459,158.0351,159.4779
06-Apr-2013,0.97,1974.19,78.28,80.4672,104.13,172.8473,157.8542,159.4105
07-Apr-2013,0.97,1974.19,78.28,80.4672,104.13,172.8579,157.863,159.4257
08-Apr-2013,0.97,1976.18,77.71,80.0606,104.13,173.4313,157.8228,159.7364
09-Apr-2013,0.97,1974.52,77.72,80.317,103.64,173.857,158.1342,159.7325
10-Apr-2013,0.97,1981.84,77.93,80.7556,104.45,174.1352,158.6508,159.764
11-Apr-2013,0.97,1982.69,78.44,81.3019,104.51,174.1119,158.5754,159.8161
12-Apr-2013,0.97,1971.99,78.22,81.4206,104.47,174.3214,158.3614,160.175
13-Apr-2013,0.97,1971.99,78.22,81.4206,103.72,174.464,158.4462,160.2271
14-Apr-2013,0.97,1971.99,78.22,81.4206,103.72,174.4761,158.4549,160.2421
15-Apr-2013,0.97,1975.2,78.11,80.8648,103.72,174.3067,158.2389,160.2369
16-Apr-2013,0.97,1955.75,78.07,80.902,103.73,174.0191,158.1568,160.1899
17-Apr-2013,0.97,1945.74,77.56,80.0644,103.38,173.5596,157.6268,160.1287
18-Apr-2013,0.97,1955.91,77.53,79.787,102.97,173.2486,157.6147,160.0243
19-Apr-2013,0.97,1948.45,77.72,80.0172,103.05,173.5401,157.7598,160.0996
20-Apr-2013,0.97,1948.45,77.72,80.0172,102.96,173.4863,157.7325,160.0968
21-Apr-2013,0.97,1948.45,77.72,80.0172,102.96,173.4993,157.7412,160.1117
22-Apr-2013,0.97,1958.46,77.72,80.1981,102.96,173.3573,157.9571,160.1695
23-Apr-2013,0.97,1950.91,77.59,80.2495,103.41,173.5982,158.4241,160.2828
24-Apr-2013,0.97,1956.84,78.02,81.0051,103.69,174.1851,158.6379,160.2996
25-Apr-2013,0.97,1946.56,78.42,81.416,104.11,174.1646,158.6697,160.3023
26-Apr-2013,0.97,1942.05,78.15,81.1915,103.92,173.9757,158.5669,160.3253
27-Apr-2013,0.97,1942.05,78.15,81.1915,104.28,174.078,158.6238,160.3559
28-Apr-2013,0.97,1942.05,78.15,81.1915,104.28,174.0908,158.6324,160.3707
29-Apr-2013,0.97,1948.39,78.57,81.3074,104.28,174.2567,158.8786,160.2523
30-Apr-2013,0.97,1948.39,78.55,81.4275,104,174.0757,158.9969,160.2899
01-May-2013,0.97,1948.39,78.55,81.4275,104.14,173.9273,158.9149,160.2697
02-May-2013,0.97,1942.72,78.33,81.3271,104.14,174.2644,159.1086,160.4438
03-May-2013,0.97,1945.6,78.58,81.6645,104.37,175.0106,159.4223,160.4801
04-May-2013,0.97,1945.6,78.58,81.6645,104.31,174.9864,159.4016,160.4331
05-May-2013,0.97,1945.6,78.58,81.6645,104.31,174.999,159.4101,160.4476
06-May-2013,0.97,1947.68,78.77,82.0346,104.31,174.8265,159.4609,160.4625
07-May-2013,0.97,1931.4,78.58,81.7807,104.14,175.0601,159.6193,160.6803
08-May-2013,0.97,1915.73,77.84,81.6104,104.28,174.9813,159.2607,160.7346
09-May-2013,0.97,1919.91,77.64,81.5573,103.89,174.9169,159.1706,160.6998
10-May-2013,0.97,1921.89,77.64,81.6288,103.76,174.9013,159.0487,160.5157
11-May-2013,0.97,1921.89,77.64,81.6288,103.81,175.2428,159.2119,160.6818
12-May-2013,0.97,1921.89,77.64,81.6288,103.81,175.2543,159.2211,160.6978
13-May-2013,0.97,1918.5,77.46,81.5868,103.81,174.3804,159.0194,160.5865
14-May-2013,0.97,1926.19,77.45,81.722,104,174.689,159.2326,160.5627
15-May-2013,0.97,1925.36,77.82,82.3475,104.11,174.727,159.0742,160.4404
16-May-2013,0.97,1917.41,77.8,82.1008,104.45,174.0999,159.1015,160.3515
17-May-2013,0.97,1898.35,77.29,82.2772,104.65,174.0969,159.0605,160.4547
18-May-2013,0.97,1898.35,77.29,82.2772,104.52,174.1515,159.1029,160.5084
19-May-2013,0.97,1898.35,77.29,82.2772,104.52,174.1602,159.1122,160.5244
20-May-2013,0.97,1886.26,76.66,82.0255,104.52,174.1869,159.0702,160.5493
21-May-2013,0.97,1879.44,76.49,81.9129,104.68,174.1916,158.8527,160.5478
22-May-2013,0.97,1882.12,76.21,82.2428,104.2,173.9168,158.9823,160.5245
23-May-2013,0.97,1862.32,75.83,80.9481,102.2,173.0149,158.0641,160.2759
24-May-2013,0.97,1881.08,76.01,80.8324,102.78,173.348,158.0625,160.1654
25-May-2013,0.97,1881.08,76.01,80.8324,102.68,173.2183,158.0116,160.1266
26-May-2013,0.97,1881.08,76.01,80.8324,102.68,173.2264,158.021,160.1426
27-May-2013,0.97,1884.25,76.15,81.1835,102.68,172.8502,158.0851,160.1528
28-May-2013,0.97,1862.97,76.38,81.0757,103,173.2988,158.1412,159.9661
29-May-2013,0.97,1854.48,76.25,80.4271,102.23,172.8858,157.5701,159.4895
30-May-2013,0.97,1854.48,76.25,80.4271,101.18,172.9654,157.6456,159.4895
31-May-2013,0.97,1853.97,76.04,79.8583,101.18,172.7202,157.4165,159.3934
